pid,perf_counter,metric,value,unit,detail
588,184454.2615229,scene_frame_ms,0.9540999890305102,ms,capture
588,184454.2824319,scene_frame_ms,3.4706000005826354,ms,capture
588,184454.2910512,scene_frame_ms,0.8436000207439065,ms,capture
588,184454.3061205,scene_frame_ms,0.6137000164017081,ms,capture
588,184454.3233545,scene_frame_ms,0.8335000020451844,ms,capture
588,184454.3391418,scene_frame_ms,0.6466000049840659,ms,capture
588,184454.3552784,scene_frame_ms,0.7131999882403761,ms,capture
588,184454.3701744,scene_frame_ms,0.6168000109028071,ms,capture
588,184454.3865021,scene_frame_ms,0.68299999111332,ms,capture
588,184454.4024696,scene_frame_ms,0.671899993903935,ms,capture
588,184454.4185482,scene_frame_ms,0.614699994912371,ms,capture
588,184454.4346138,scene_frame_ms,0.7774000114295632,ms,capture
588,184454.450945,scene_frame_ms,0.6461000011768192,ms,capture
588,184454.4669372,scene_frame_ms,0.6133999850135297,ms,capture
588,184454.4833038,scene_frame_ms,0.7298999989870936,ms,capture
588,184454.498467,scene_frame_ms,0.7973999890964478,ms,capture
588,184454.5161965,scene_frame_ms,1.458599988836795,ms,capture
588,184454.5342153,scene_frame_ms,0.8018000226002187,ms,capture
588,184454.5480794,scene_frame_ms,1.0178000084124506,ms,capture
588,184454.5623367,scene_frame_ms,0.6807000027038157,ms,capture
588,184454.5782775,scene_frame_ms,0.6111999973654747,ms,capture
588,184454.5954174,scene_frame_ms,0.8012999896891415,ms,capture
588,184454.6109464,scene_frame_ms,0.7651000050827861,ms,capture
588,184454.6266454,scene_frame_ms,0.9242999949492514,ms,capture
588,184454.6469553,scene_frame_ms,4.398600023705512,ms,capture
588,184454.659452,scene_frame_ms,1.0779000003822148,ms,capture
588,184454.6856752,scene_frame_ms,0.7034000009298325,ms,capture
588,184454.6913317,scene_frame_ms,1.117300009354949,ms,capture
588,184454.7073513,scene_frame_ms,1.1723999923560768,ms,capture
588,184454.7230824,scene_frame_ms,0.6089000089559704,ms,capture
588,184454.7403823,scene_frame_ms,1.9257999956607819,ms,capture
588,184454.7552908,scene_frame_ms,0.760499999159947,ms,capture
588,184454.7709778,scene_frame_ms,0.6348000024445355,ms,capture
588,184454.7871286,scene_frame_ms,0.6930000090505928,ms,capture
588,184454.8029986,scene_frame_ms,1.0195999930147082,ms,capture
588,184454.8188631,scene_frame_ms,0.8267000084742904,ms,capture
588,184454.8346485,scene_frame_ms,0.6987999950069934,ms,capture
588,184454.8512697,scene_frame_ms,1.0787999781314284,ms,capture
588,184454.8675053,scene_frame_ms,0.8761000062804669,ms,capture
588,184454.8832787,scene_frame_ms,0.811200006864965,ms,capture
588,184454.9000516,scene_frame_ms,1.0733000235632062,ms,capture
588,184454.9173557,scene_frame_ms,1.1743000068236142,ms,capture
588,184454.9339627,scene_frame_ms,1.186200010124594,ms,capture
588,184454.9477042,scene_frame_ms,0.9408000041730702,ms,capture
588,184454.9629359,scene_frame_ms,0.9637000039219856,ms,capture
588,184454.9835013,scene_frame_ms,1.2338999949861318,ms,capture
588,184455.0043128,scene_frame_ms,5.004400009056553,ms,capture
588,184455.0383184,scene_frame_ms,5.961699993349612,ms,capture
588,184455.0432791,scene_frame_ms,0.7101000228431076,ms,capture
588,184455.0601464,scene_frame_ms,0.7178000232670456,ms,capture
588,184455.0761344,scene_frame_ms,1.0910000128205866,ms,capture
588,184455.0925841,scene_frame_ms,0.8074000070337206,ms,capture
588,184455.1084362,scene_frame_ms,1.1882000253535807,ms,capture
588,184455.1295754,scene_frame_ms,1.975099992705509,ms,capture
588,184455.1419194,scene_frame_ms,1.0138000070583075,ms,capture
588,184455.1582072,scene_frame_ms,3.6072999937459826,ms,capture
588,184455.1712571,scene_frame_ms,0.738900009309873,ms,capture
588,184455.1873658,scene_frame_ms,0.6062999891582876,ms,capture
588,184455.2036412,scene_frame_ms,0.860299973282963,ms,capture
588,184455.2192755,scene_frame_ms,0.8169999928213656,ms,capture
588,184455.2346076,scene_frame_ms,0.6388000037986785,ms,capture
588,184455.2514706,scene_frame_ms,1.44160000490956,ms,capture
588,184455.2669179,renderer_fps,61.66713928191921,fps,capture
588,184455.2669217,scene_frame_ms,0.8402999956160784,ms,capture
588,184455.2826481,scene_frame_ms,0.7061999931465834,ms,capture
588,184455.2986967,scene_frame_ms,0.603899999987334,ms,capture
588,184455.3145839,scene_frame_ms,0.9923999896273017,ms,capture
588,184455.3304583,scene_frame_ms,0.824799994006753,ms,capture
588,184455.3461865,scene_frame_ms,0.6206999823916703,ms,capture
